,num_protons,num_electrons,num_photons,reco_KE_protons,true_KE_protons,true_Einit_protons,reco_E_electrons,true_E_electrons,true_Einit_electrons,electron_is_contained,true_nu_energy,true_nu_interaction_type,true_topology,true_reco_E,true_Einit_sum,reco_reco_E
1596,0,1,0,0.0,0.0,0.0,544.795501096288,540.1569309047309,505.669975704526,True,0.603129506111145,CCQE,1e,540.1569309047309,505.669975704526,544.795501096288
1597,2,1,0,171.38068095823888,179.54366774307874,180.54274959326415,531.3549353106301,531.6935684063707,402.84144658966255,True,1.3896840810775757,ResCCNuProtonPiPlus,1e1pi2p,711.2372361494495,583.3841961829266,702.7356162688691
1598,1,1,0,85.52277410881496,85.52277410881496,86.13730662342789,278.64358976143257,264.87673348002346,234.6555707832236,True,0.4530687928199768,CCQE,1e1p,350.39950758883845,320.7928774066515,364.16636387024755
1599,0,1,0,0.0,0.0,0.0,242.7052372024057,234.08879746541226,351.53591975416344,False,1.5322532653808594,ResCCNuProtonPiPlus,1e1pi,234.08879746541226,351.53591975416344,242.7052372024057
1600,0,1,2,0.0,0.0,0.0,1326.0290851704708,1268.0227075575247,1532.8921509460804,True,1.9032939672470093,ResCCNuNeutronPiPlus,2g1e,1268.0227075575247,1532.8921509460804,1326.0290851704708
1601,2,1,2,222.0746508551111,223.70357621754758,232.2674862803717,546.5250600269412,541.5815678056935,465.5360255492819,True,0.8686074018478394,ResCCNuProtonPiPlus,2g1e2p,765.2851440232411,697.8035118296536,768.5997108820522
1602,2,1,0,373.82105535218057,377.78648689206614,384.8794355321518,1374.9543540618058,1381.751664928136,1428.828489899793,True,1.8541231155395508,CCQE,1e2p,1759.538151820202,1813.707925431945,1748.7754094139864
1603,0,1,0,0.0,0.0,0.0,1209.1280977268493,1176.929752331087,1321.4398242463978,False,2.161305427551269,ResCCNuNeutronPiPlus,1e1pi,1176.929752331087,1321.4398242463978,1209.1280977268493
1604,4,1,2,177.83899442687908,111.35284484802293,133.41965760646292,660.9248313634886,653.9316338294875,613.5828259975009,True,0.9726343750953674,ResCCNuNeutronPi0,2g1e4p,765.2844786775104,747.0024836039638,838.7638257903677
1605,2,1,2,155.58330458054374,161.66205420340498,239.46695082758788,389.5315379785697,387.8461296699046,396.4345561449495,True,0.9602707624435424,ResCCNuProtonPiPlus,2g1e2p,549.5081838733096,635.9015069725374,545.1148425591134
1606,2,1,0,189.46026202709294,189.50357584301446,244.71591515130308,1147.2699589542603,1140.5050542094878,946.2218492654948,False,1.425318717956543,ResCCNuNeutronPi0,1e2p,1330.0086300525022,1190.937764416798,1336.7302209813533
1607,2,1,0,316.65690721071246,319.44327476789806,457.8000095669397,490.17360576938285,492.47944268719954,559.9479830034302,False,1.0697481632232666,NuanceOffset,1e2p,811.9227174550977,1017.7479925703699,806.8305129800954
1608,1,1,0,111.2933700367193,111.29338608993032,108.06398660193724,304.68897688237445,298.25926162982125,269.3630415779825,True,0.5354416966438293,NuanceOffset,1e1p,409.5526477197516,377.4270281799197,415.98234691909374
1609,1,1,0,27.911879726142505,35.6299880031558,27.21553605489953,749.783866613016,737.5105736756813,756.9500736332325,True,0.9602707624435424,NuanceOffset,1e1p,773.140561678837,784.165609688132,777.6957463391585
1610,0,1,0,0.0,0.0,0.0,2379.1074009269764,2366.1603216501403,2607.714614580637,True,2.999611616134644,ResCCNuProtonPiPlus,1e1pi,2366.1603216501403,2607.714614580637,2379.1074009269764
1611,1,1,0,-1.0,-1.0,3.063708805241504,1177.0429925142482,1180.5308191543843,1240.172409053512,True,1.3350273370742798,CCQE,1e1p,1179.5308191543843,1243.2361178587535,1176.0429925142482
1612,1,1,2,-1.0,-1.0,44.24333286648118,325.10120861791114,76.99858265501035,44.370485466741286,True,0.603129506111145,ResCCNuProtonPiPlus,2g1e1p,75.99858265501035,88.61381833322247,324.10120861791114
1613,1,1,0,34.71624954821332,34.71624954821332,45.04458587539477,384.62103185420955,384.62103185420955,350.63024521740743,True,0.5179443359375,CCQE,1e1p,419.3372814024229,395.6748310928022,419.3372814024229
1614,1,1,2,138.29979451171886,136.2206384812029,138.27247744739918,496.03733759687805,496.63159481926823,441.0229195315546,True,2.693477869033813,NuanceOffset,2g1e2pi1p,632.8522333004712,579.2953969789537,634.337132108597
1615,0,1,0,0.0,0.0,0.0,1483.4343897030653,1486.5015892351973,1305.6493158808903,False,2.1789345741271973,ResCCNuNeutronPiPlus,1e,1486.5015892351973,1305.6493158808903,1483.4343897030653
1616,0,1,0,0.0,0.0,0.0,129.55190534671175,132.76659985492682,400.3034086105547,False,0.5110501050949097,CCQE,1e,132.76659985492682,400.3034086105547,129.55190534671175
1617,0,1,0,0.0,0.0,0.0,12.278602060407877,21.25765664647998,237.7766267288888,False,2.2009286880493164,CCDIS,1e3pi,21.25765664647998,237.7766267288888,12.278602060407877
1618,1,1,0,42.57404098856713,42.57404098856713,53.130432459370354,1727.388397758564,1731.4295208634164,1621.248293828307,True,1.6964091062545776,CCQE,1e1p,1774.0035618519835,1674.3787262876772,1769.962438747131
1619,3,1,0,481.8867554316887,499.6055763941905,765.1487460579077,720.3774499584357,710.535776088588,599.6532130406109,True,2.3513007164001465,NuanceOffset,1e1pi3p,1210.1413524827785,1364.8019590985186,1202.2642053901245
1620,1,1,0,308.0975918315488,308.24832101104005,660.7431648298619,1147.7596756234375,1173.519787378989,1006.6884164204332,True,1.6964091062545776,CCQE,1e1p,1481.7681083900288,1667.431581250295,1455.8572674549864
1621,0,1,0,0.0,0.0,0.0,1006.3481332725164,992.9405535837461,965.2480730776608,True,1.1510356664657593,NuanceOffset,1e,992.9405535837461,965.2480730776608,1006.3481332725164
1622,1,1,0,56.05046196083472,56.05046196083472,53.8355177522169,910.0552642321027,920.27334209105,846.2303710092025,True,1.031814694404602,CCQE,1e1p,976.3238040518847,900.0658887614194,966.1057261929374
1623,1,1,0,159.7300006444944,159.7300006444944,163.13047828109518,646.1420576706289,646.1420576706289,811.9619110433367,False,1.0033968687057495,CCQE,1e1p,805.8720583151232,975.0923893244319,805.8720583151232
1624,1,1,0,103.10985497928108,103.10985497928108,99.89277615065805,1021.4921590989823,1014.5714584812176,921.9621209274663,True,1.0509817600250244,CCQE,1e1p,1117.6813134604988,1021.8548970781244,1124.6020140782634
1625,1,1,0,301.4033957228189,301.4033957228189,474.845237690325,544.4370400939569,547.7212953933008,493.3484380975299,True,0.9964228272438048,CCQE,1e1p,849.1246911161197,968.1936757878549,845.8404358167758
1626,1,1,0,73.13333805486705,73.13333805486705,67.7688008372728,678.2424597325559,671.2904404469771,613.0766705162794,True,0.7095361948013306,CCQE,1e1p,744.4237785018441,680.8454713535522,751.3757977874229
1627,2,1,0,121.78235984321681,112.75859913298618,122.9738572286401,8.409361780983895,15.166878070503993,475.6471315456311,False,1.1637020111083984,ResCCNuProtonPiPlus,1e1pi2p,127.92547720349017,598.6209887742712,130.1917216242007
1628,1,0,0,363.3553064623556,362.6030259775845,366.84617048516714,0.0,0.0,0.0,,1.7869832515716553,CCQE,1p,362.6030259775845,366.84617048516714,363.3553064623556
1629,1,1,0,66.09594869598108,66.09594869598108,74.28180373705595,340.276480615275,337.1394665528073,299.0876941358084,True,0.4025788903236389,CCQE,1e1p,403.23541524878834,373.3694978728644,406.37242931125604
1630,1,1,0,205.26564600883657,205.2777283948024,305.9600291273847,601.9694691170072,609.2087211847148,608.2755354764711,True,1.7403947114944458,ResCCNuProtonPiPlus,1e1pi1p,814.4864495795173,914.2355646038558,807.2351151258438
1631,1,1,0,100.38604660725352,100.38604660725352,150.45096100112107,411.0323834083131,401.7552067767406,399.4449480544906,True,0.5785476565361023,CCQE,1e1p,502.1412533839941,549.8959090556117,511.4184300155666
1632,2,1,0,104.22406314389883,164.4320290194023,53.440996370846506,6.068863407855917,12.63307006852445,643.8304489922152,False,0.8069565296173096,CCQE,1e2p,177.06509908792677,697.2714453630617,110.29292655175475
1633,3,1,0,490.62925397358293,565.3527143752891,698.1963309013782,220.504325301025,218.8414997817675,189.87978862447707,True,0.8986989855766296,ResCCNuProtonPiPlus,1e3p,784.1942141570566,888.0761195258553,711.1335792746079
1634,2,1,0,361.40914857557465,362.9488449909337,369.7075524669508,1010.6261762996297,1014.1956344674478,939.199415625778,True,1.583248496055603,ResCCNuProtonPiPlus,1e1pi2p,1377.1444794583815,1308.9069680927287,1372.0353248752044
1635,0,1,0,0.0,0.0,0.0,231.52922134076792,181.71521275329007,164.99869112326172,True,0.6135674715042114,ResCCNuProtonPiPlus,1e,181.71521275329007,164.99869112326172,231.52922134076792
1636,0,1,0,0.0,0.0,0.0,209.12765609947377,209.12765609947377,380.42149952725975,False,0.6312141418457031,CCQE,1e,209.12765609947377,380.42149952725975,209.12765609947377
1637,1,1,0,-1.0,63.61040362687597,21.671770426575108,198.34825274233657,199.705086902389,183.675491930196,True,0.4235925078392029,CCQE,1e1p,263.315490529265,205.3472623567711,197.34825274233657
1638,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.3035099506378174,ResCCNuProtonPiPlus,1pi,0.0,0.0,0.0
1639,3,1,0,184.71834748502533,88.80424735940079,161.12979628517405,1276.2901108912977,1277.8690937269275,1207.5941129559533,True,2.2668964862823486,ResCCNuProtonPiPlus,1e1pi3p,1366.6733410863283,1368.7239092411273,1461.008458376323
1640,0,1,0,0.0,0.0,0.0,1611.9879514872048,1607.9189895665174,1746.3255252676668,True,1.800415277481079,CCQE,1e,1607.9189895665174,1746.3255252676668,1611.9879514872048
1641,1,1,2,250.9795865602284,248.11549918868675,651.1733507663038,514.6858643542141,509.84332408882574,531.3474301883525,False,1.5940155982971191,ResCCNuProtonPiPlus,2g1e1p,757.9588232775125,1182.5207809546564,765.6654509144425
1642,0,1,0,0.0,0.0,0.0,464.5842605000264,462.9113941578701,398.39658062082674,True,0.5144850611686707,CCQE,1e,462.9113941578701,398.39658062082674,464.5842605000264
1643,1,1,0,45.79145773959625,45.79145773959625,44.21082019321511,623.8440361499495,620.1577129531581,567.187863972645,False,0.6397583484649658,CCQE,1e1p,665.9491706927544,611.3986841658601,669.6354938895457
1644,2,1,4,93.74554795648655,85.12994921971651,86.65160956034833,215.78807466372044,220.07463607849152,413.2457947653442,False,1.9103562831878664,CCDIS,4g1e2p,305.20458529820803,499.89740432569255,309.533622620207
1645,2,1,0,356.5820236780821,350.9174294398159,588.1908853761529,1100.809077736551,1091.8514312632908,1281.006618239885,False,1.9103562831878664,CCQE,1e2p,1442.7688607031068,1869.197503616038,1457.391101414633
1646,2,1,0,460.2276713214449,459.7347324012276,722.6137535394157,671.7088201505777,672.5176682450278,600.9871501418614,True,1.377848982810974,NuanceOffset,1e2p,1132.2524006462554,1323.600903681277,1131.9364914720227
1647,2,1,0,518.5576025889466,334.98316987005256,339.1661730950909,617.3349005256592,605.0852415830176,609.6412364106917,True,1.145745873451233,ResCCNuProtonPiPlus,1e2p,940.0684114530702,948.8074095057826,1135.892503114606
1648,2,1,2,120.93899756688222,120.33112997124387,118.13264913996932,1043.4639444965976,1029.4921938056752,1078.6788690334015,False,1.502877950668335,ResCCNuProtonPiPlus,2g1e2p,1149.823323776919,1196.8115181733708,1164.4029420634797
1649,1,1,0,81.08993893157997,81.08993893157997,83.888961551634,621.8335516688801,625.8184171667332,661.5759007873194,True,0.8302955627441406,CCQE,1e1p,706.9083560983131,745.4648623389534,702.92349060046
1650,1,1,0,189.63357953783935,191.03561624381368,236.57684549068006,646.6458387415561,642.3750454060664,541.4312017809573,True,1.2260870933532717,ResCCNuProtonPiPlus,1e1pi1p,833.4106616498801,778.0080472716373,836.2794182793955
1651,0,1,0,0.0,0.0,0.0,1553.2075967965181,1549.1070262203518,1643.4225634976954,False,1.982325792312622,CCQE,1e,1549.1070262203518,1643.4225634976954,1553.2075967965181
1652,3,1,0,59.63198801928988,23.194737036527552,55.867212664874955,784.7615987834516,776.2887391890645,894.3460268208177,False,2.057212352752685,ResCCNuProtonPiPlus,1e1pi3p,799.483476225592,950.2132394856926,844.3935868027415
1653,0,1,0,0.0,0.0,0.0,2245.8979421882996,2264.0433403469547,2655.3357113098323,True,2.7471649646759038,CCQE,1e,2264.0433403469547,2655.3357113098323,2245.8979421882996
1654,1,1,0,53.686560117862,127.98027503153943,230.28893536452404,1197.5401906356142,1283.4165577573413,1113.0473887932549,False,1.3721389770507812,CCQE,1e1p,1411.3968327888806,1343.336324157779,1251.2267507534762
1655,2,1,0,142.39656476499488,100.07280472740976,106.93245783767952,992.0750853977153,995.6512857787434,981.2657231644896,True,1.533788800239563,ResCCNuProtonPiPlus,1e1pi2p,1095.724090506153,1088.1981810021691,1134.4716501627101
1656,0,1,0,0.0,0.0,0.0,714.7371173783232,706.2856443742257,849.0529962501494,False,0.9694306254386902,NuanceOffset,1e,706.2856443742257,849.0529962501494,714.7371173783232
1657,1,1,0,76.99219408372178,-1.0,85.10983855680115,1084.3436506178432,1080.3876388926524,1133.170543558461,True,1.964296698570252,CCQE,1e1pi1p,1079.3876388926524,1218.2803821152622,1161.335844701565
1658,1,1,0,-1.0,-1.0,154.52983564168846,1853.3014768595392,1841.7144397312989,1892.0240344117424,True,2.0748331546783447,CCQE,1e1p,1840.7144397312989,2046.5538700534307,1852.3014768595392
1659,3,1,0,181.05370924944856,234.9066185257189,270.8403255663943,310.7247076436406,306.59368836265486,266.2120715973952,False,0.7447717785835266,CCQE,1e3p,541.5003068883738,537.0523971637895,491.7784168930892
1660,1,1,0,266.3814042527846,266.3814042527846,267.7470793109777,319.9589298523431,317.8813132268387,332.1593987322563,True,0.8559984564781189,CCQE,1e1p,584.2627174796232,599.9064780432341,586.3403341051277
1661,1,1,0,234.4167014250881,234.4167014250881,234.73060759228304,1178.9854023909716,1170.968040921298,1101.2311202809078,True,1.3652305603027344,CCQE,1e1p,1405.3847423463862,1335.9617278731907,1413.4021038160597
1662,0,2,1,0.0,0.0,0.0,89.72485430594267,99.92632357448599,92.12827752861385,True,0.9603561758995056,ResNCNuNeutronPi0,1g2e,99.92632357448599,92.12827752861385,89.72485430594267
1663,5,1,2,295.95839997326,395.97665301492833,630.0494775754371,1135.316304920612,1145.5275680694333,1159.2454528523724,True,2.6870996952056885,ResCCNuNeutronPi0,2g1e5p,1541.5042210843617,1789.2949304278095,1431.274704893872
1664,1,1,0,663.2539439755245,665.1399201337034,710.8560976045156,1694.025461900379,1700.3345785327729,1897.2004281210325,True,2.636271953582764,CCQE,1e1p,2365.4744986664764,2608.056525725548,2357.2794058759036
1665,0,1,2,0.0,0.0,0.0,217.54733920580148,216.0166936890721,191.8182602884537,True,1.2869203090667725,ResCCNuNeutronPiPlus,2g1e,216.0166936890721,191.8182602884537,217.54733920580148
1666,0,1,0,0.0,0.0,0.0,318.2088180459369,319.19705975961415,255.57378299477816,False,0.361680120229721,CCQE,1e,319.19705975961415,255.57378299477816,318.2088180459369
1667,1,1,0,-1.0,145.89902527970617,37.64149880294258,474.78932516250933,539.3143717442307,556.2550278471389,True,2.258300304412842,CCDIS,1e2pi1p,685.2133970239369,593.8965266500815,473.78932516250933
1668,1,1,0,-1.0,-1.0,30.671429839706775,352.6885326502862,349.9099433416916,278.79759077545623,True,0.361680120229721,CCQE,1e1p,348.9099433416916,309.469020615163,351.6885326502862
1669,1,1,2,386.2464548751716,385.9050452206683,462.44694491068947,1740.0451993827894,1739.274847150861,1571.4654852748924,False,2.709213256835937,CCDIS,2g1e1pi1p,2125.179892371529,2033.9124301855818,2126.291654257961
1670,0,1,1,0.0,0.0,0.0,707.7401500046778,695.8101299657227,668.268032303217,False,2.0255863666534424,CCDIS,1g1e1pi,695.8101299657227,668.268032303217,707.7401500046778
1671,1,1,2,65.29417650292416,64.5081359222803,99.23911969000403,1185.2858918903335,1206.7799226099505,1302.6701290676283,True,2.805104732513428,CCDIS,2g1e1p,1271.288058532231,1401.9092487576322,1250.5800683932575
1672,0,1,0,0.0,0.0,0.0,419.25135880204016,421.98764616001085,437.7954941925506,True,1.3627737760543823,CCQE,1e,421.98764616001085,437.7954941925506,419.25135880204016
1673,0,1,2,0.0,0.0,0.0,536.7054977165457,714.1591719620861,674.9065815692469,False,1.3204039335250854,CCDIS,2g1e,714.1591719620861,674.9065815692469,536.7054977165457
1674,2,1,0,337.4444372482426,336.2691376452193,344.3873017080102,876.2851856923338,875.6941908311743,783.3981617395676,False,1.1473650932312012,CCQE,1e2p,1211.9633284763936,1127.785463447578,1213.7296229405765
1675,1,1,0,142.95121624749345,147.61422492188285,259.18411424988483,1573.9001016102252,1568.8214026401963,1307.349444045693,False,1.8187521696090696,NuanceOffset,1e1p,1716.4356275620792,1566.5335582955777,1716.8513178577186
1676,2,1,0,99.94762320454208,79.15683384150583,115.47879440365591,631.9960968899903,636.7457323572218,604.7843498253158,True,0.7166276574134827,CCQE,1e2p,715.9025661987275,720.2631442289717,731.9437200945324
1677,2,1,0,196.47084025877177,211.33561746371976,218.11873476667006,1910.6627769118134,1909.968546441933,1909.220310103038,True,2.164324283599853,CCQE,1e2p,2121.304163905653,2127.3390448697082,2107.1336171705852
1678,0,1,0,0.0,0.0,0.0,354.6876713639646,355.53501532093634,347.84967591300784,True,0.4869684278964996,CCQE,1e,355.53501532093634,347.84967591300784,354.6876713639646
1679,1,1,2,87.6990136269473,94.02146232298064,298.66721372749055,278.4481743237172,278.4481743237172,247.4913850441513,True,1.3812062740325928,NuanceOffset,2g1e2pi1p,372.46963664669784,546.1585987716419,366.1471879506645
1680,0,1,0,0.0,0.0,0.0,158.6237306086317,154.86790099339865,127.8155541588635,False,0.4887744188308716,ResCCNuNeutronPi0,1e,154.86790099339865,127.8155541588635,158.6237306086317
1681,1,1,0,152.7388675645669,152.7388675645669,203.15028366227136,625.4910210930093,622.5133552524293,530.516636520606,True,0.7620974183082581,CCQE,1e1p,775.2522228169962,733.6669201828773,778.2298886575762
1682,1,1,0,280.2490989962437,280.2493588021976,279.6993341646672,254.96287080583332,254.96288893006238,265.51338919306664,False,0.8327270150184631,ResCCNuProtonPiPlus,1e1p,535.21224773226,545.2127233577339,535.211969802077
1683,1,1,0,234.3527827174956,234.3527827174956,238.93177257559466,393.1218390098059,393.12180276134774,319.3986990045857,False,0.5868470668792725,CCQE,1e1p,627.4745854788433,558.3304715801803,627.4746217273015
1684,2,1,0,124.85232840564788,97.4359919139961,159.9516491350837,2795.356275165546,2794.5286503697903,2736.483909002984,False,3.765204668045044,ResCCNuNeutronPiPlus,1e1pi2p,2891.9646422837864,2896.435558138068,2920.2086035711936
1685,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2.941103935241699,CCDIS,1pi,0.0,0.0,0.0
1686,1,1,0,55.6092770737277,43.16211801811545,44.250602106086376,2100.3511032383344,2099.542762622298,2124.289775485261,True,2.2169461250305176,CCQE,1e1p,2142.7048806404136,2168.5403775913474,2155.960380312062
1687,1,1,2,266.9162437266202,274.0696720116971,322.2394577426704,564.6047034825699,567.5909239592658,562.048464205155,True,1.6322476863861084,ResCCNuNeutronPi0,2g1e1p,841.6605959709628,884.2879219478255,831.5209472091901
1688,3,1,0,439.2550113749043,437.9956338028762,451.9207679347768,1667.0163007749898,1667.0284802569174,1857.917295272256,True,2.534491777420044,ResCCNuNeutronPiPlus,1e3p,2105.0241140597936,2309.838063207033,2106.271312149894
1689,1,1,2,204.714508770987,204.714508770987,208.8524904628199,217.00346734019558,166.16667225845381,446.1419284232494,False,1.207902431488037,ResCCNuNeutronPiPlus,2g1e1p,370.8811810294408,654.9944188860693,421.71797611118257
1690,0,1,0,0.0,0.0,0.0,534.3608749485423,523.5176924293462,524.1980421514727,True,0.5771361589431763,CCQE,1e,523.5176924293462,524.1980421514727,534.3608749485423
1691,1,1,0,59.553135742917895,59.553135742917895,62.72583539247114,369.7779407270412,368.92153465554,410.1282043215308,True,0.5771361589431763,CCQE,1e1p,428.4746703984579,472.85403971400194,429.3310764699591
1692,2,1,0,240.26058890535208,238.19719119191217,252.8075379190691,157.13335712887167,159.25719053847678,169.46315373968906,True,1.1076290607452393,ResCCNuNeutronPiPlus,1e2pi2p,397.45438173038895,422.27069165875815,397.39394603422375
1693,1,1,0,39.70402982360302,39.70402982360302,43.320727619329546,996.7056809284865,984.6192125442931,1105.5800435524473,True,1.1772652864456177,CCQE,1e1p,1024.323242367896,1148.9007711717768,1036.4097107520895
1694,1,1,0,154.48366449942736,154.47850173279767,154.6356444086647,711.9082877067766,711.9082877067766,645.0466622589648,True,2.116751194000244,CCDIS,1e2pi1p,866.3867894395743,799.6823066676295,866.391952206204
1695,1,1,0,144.19067080505332,208.89875423588103,385.70224374402653,10.356850406518937,10.736798815163992,339.99710324687004,False,0.7539352178573608,CCQE,1e1p,219.635553051045,725.6993469908966,154.54752121157225
1696,1,1,0,116.51549349798222,118.04354698349049,125.42084748059631,355.48473870952637,352.60342127062466,281.25119423678416,True,1.7417062520980835,ResCCNuNeutronPiPlus,1e1pi1p,470.64696825411517,406.67204171738047,472.0002322075086
1697,2,1,0,31.941968814254274,40.07172924417803,50.92209954685086,436.73649129607185,443.9394586572031,385.1768759896328,True,0.5134310126304626,NuanceOffset,1e2p,484.0111879013811,436.09897553648364,468.6784601103261
1698,0,1,0,0.0,0.0,0.0,261.6701586264269,262.15982092291694,401.406017093611,False,0.6549882292747498,NuanceOffset,1e,262.15982092291694,401.406017093611,261.6701586264269
1699,1,1,0,58.76817242380685,71.00624170546058,68.31422699997631,835.7154038879991,830.4774291929989,755.7428714946631,True,0.8865437507629395,CCQE,1e1p,901.4836708984594,824.0570984946394,894.4835763118059
1700,0,1,0,0.0,0.0,0.0,316.03644795091145,313.08346731030997,325.2853724616048,True,0.4133533239364624,CCQE,1e,313.08346731030997,325.2853724616048,316.03644795091145
1701,1,1,0,-1.0,196.7347031791879,571.7729567252007,193.67218352085604,193.67218352085604,1537.6888992259471,False,2.137777805328369,CCQE,1e1p,390.40688670004397,2109.4618559511478,192.67218352085604
1702,0,1,0,0.0,0.0,0.0,371.81727898077276,371.2431759010962,325.4859578477139,True,0.4843629896640777,CCQE,1e,371.2431759010962,325.4859578477139,371.81727898077276
1703,1,1,0,76.71609441062583,76.71609441062583,80.09361170172872,429.656913686375,431.68338373747457,398.8370285079651,True,0.4843629896640777,CCQE,1e1p,508.3994781481004,478.9306402096938,506.3730080970008
1704,2,1,0,231.47460905078412,234.98040252066218,250.37592355061315,1255.257015565112,1241.520879851958,1370.3390480022044,True,1.6489689350128174,NuanceOffset,1e2p,1476.5012823726202,1620.7149715528176,1486.7316246158962
1705,2,1,0,-2.0,32.04196715082292,47.27648465201855,396.5269104200579,397.8463180471033,401.08560148100895,True,0.4722523391246795,CCQE,1e2p,429.8882851979262,448.3620861330275,394.5269104200579
1706,1,1,0,133.44035539278502,279.4073670231822,657.5115617379012,27.399642966133865,36.63599477175073,681.9211152306643,False,1.395596981048584,CCQE,1e1p,316.04336179493293,1339.4326769685654,160.83999835891888
1707,2,1,2,883.2902238280352,500.30131300162816,537.585618144119,991.4732159991202,953.3150441133912,1541.1564623687773,False,3.3613827228546143,CCDIS,2g1e2pi2p,1453.6163571150194,2078.7420805128963,1874.7634398271553
1708,2,1,0,162.2446569085622,80.13100405003131,161.97475773860708,649.1082689984436,647.925554306962,690.0600086674169,True,0.877721905708313,NuanceOffset,1e2p,728.0565583569933,852.034766406024,811.3529259070058
1709,1,1,0,502.7019160424793,502.7018589189139,511.9104642997378,1952.24671807738,1951.5803264233343,1873.390410279502,True,2.4137353897094727,CCQE,1e1p,2454.2821853422483,2385.30087457924,2454.948634119859
1710,2,1,0,199.07688385078842,198.32260760987646,203.11280488266812,1132.4098310517763,1131.4077061786397,1227.7507820026894,False,1.485934495925903,NuanceOffset,1e2p,1329.7303137885162,1430.8635868853576,1331.4867149025647
1711,0,1,0,0.0,0.0,0.0,477.4117923619888,465.7506633853547,386.46367491585454,True,0.4843629896640777,NuanceOffset,1e,465.7506633853547,386.46367491585454,477.4117923619888
1712,4,1,4,253.11214766862167,44.35193030881595,245.43371476046366,538.0513304695592,424.43133596405124,361.9449063183509,True,3.1983981132507324,CCDIS,4g1e4p,468.7832662728672,607.3786210788146,791.1634781381808
1713,0,1,0,0.0,0.0,0.0,343.2183692276923,327.79610023671086,319.16857580006234,False,2.137777805328369,CCDIS,1e3pi,327.79610023671086,319.16857580006234,343.2183692276923
1714,1,1,0,247.45918162545453,247.45918162545453,254.23325103776585,1022.392860786304,1018.8550112739649,1080.3123799680827,False,1.36286461353302,CCQE,1e1p,1266.3141928994194,1334.5456310058485,1269.8520424117585
1715,1,1,0,104.18208575796368,88.43305680130901,90.45245735553192,195.60834053855405,192.40517304002054,289.2958891149152,True,0.7144654393196106,CCQE,1e1pi1p,280.83822984132956,379.74834647044713,299.7904262965177
1716,0,1,0,0.0,0.0,0.0,2513.8681486792816,2460.1627231189796,2416.599109919207,False,2.5312535762786865,NuanceOffset,1e,2460.1627231189796,2416.599109919207,2513.8681486792816
1717,1,1,0,520.3889496042134,520.3882127515752,524.882882472595,1059.3325045039307,1061.5265511769107,1662.274290204866,False,2.215692043304444,CCQE,1e1p,1581.914763928486,2187.157172677461,1579.7214541081441
1718,2,1,0,105.36590677324648,94.99631402189726,50.80787588020257,197.54212328224529,349.33584026201504,707.3052619474751,False,1.066875457763672,CCQE,1e2p,444.3321542839123,758.1131378276776,302.90803005549174
1719,2,1,0,34.41439675700594,138.82464769391697,184.56688115316297,787.9015852194851,787.9015852194851,774.2789259555096,False,1.3707616329193115,ResCCNuProtonPiPlus,1e2p,926.7262329134021,958.8458071086726,822.3159819764911
1720,1,1,0,-1.0,56.18697531467192,381.9107969012633,282.0345605214766,275.2418169608693,510.9113363914779,False,0.9218859672546388,CCQE,1e1p,331.42879227554124,892.8221332927412,281.0345605214766
1721,0,1,0,0.0,0.0,0.0,617.054917435154,612.0084795928506,598.1721656861822,True,1.4822953939437866,CCDIS,1e1pi,612.0084795928506,598.1721656861822,617.054917435154
1722,1,1,0,-1.0,70.76025265879927,105.10132965316245,274.34981490349594,292.022388174457,2401.8179981965545,False,2.5363781452178955,CCQE,1e1p,362.78264083325627,2506.919327849717,273.34981490349594
1723,0,1,0,0.0,0.0,0.0,774.4501448963917,774.4500723994755,827.1418651165463,False,2.787680387496948,CCDIS,1e2pi,774.4500723994755,827.1418651165463,774.4501448963917
1724,1,1,0,40.836833267364106,40.836833267364106,46.60734981958353,611.4172672409422,599.7098852317494,568.870599860405,True,1.5860949754714966,CCQE,1e1p,640.5467184991135,615.4779496799886,652.2541005083064
1725,1,1,0,70.03384761687661,70.03384761687661,67.24239587082297,865.3925240278063,874.7585456302265,734.2509054884474,True,0.8591234087944031,CCQE,1e1p,944.7923932471032,801.4933013592704,935.426371644683
1726,2,1,0,570.4673217858037,512.8749057153709,608.8267705987153,310.6743947837725,310.6743585353144,301.6797369311163,True,1.1815613508224487,ResCCNuProtonPiPlus,1e1pi2p,823.5492642506854,910.5065075298315,881.1417165695763
1727,2,1,1,125.1622555899619,180.2972702298179,406.84023126433476,297.54429704189727,287.32685353096696,253.9237500110688,True,1.3549773693084717,CCDIS,1g1e1pi2p,467.62412376078487,660.7639812754036,422.70655263185915
1728,2,1,0,121.70380802197292,243.05453581425311,538.3132934673931,851.6376116133471,857.8106515339651,720.8111153303674,True,1.2831083536148071,CCQE,1e2p,1100.8651873482183,1259.1244087977607,973.34141963532
1729,2,0,0,193.37193939795247,344.49718640389597,371.71264657245024,0.0,0.0,0.0,,1.2831083536148071,ResCCNuProtonPiPlus,2p,344.49718640389597,371.71264657245024,193.37193939795247
1730,1,1,0,205.7876219603012,205.7876219603012,210.68057459670706,306.597711941506,316.5646604826103,280.14770276501065,True,0.5197663903236389,CCQE,1e1p,522.3522824429115,490.8282773617177,512.3853339018073
